,title,title_lower,review,sentiment
2367,Unbelievable,unbelievable,"Kaitlyn Dever's performance as a damaged, exploited product of a flawed foster care system is utterly explosive",1
2368,Unbelievable,unbelievable,"Unbelievable is a compelling and well-crafted eight-part series, with the likes of writer Susannah Grant, novelist Michael Chabon, director Lisa Cholodenko and journalist and author Katie Couric involved behind the camera.",1
2369,Unbelievable,unbelievable,"There are several twists and turns throughout all eight episodes, but the series is cleverly plotted with just the right amount of reveals per episode to keep viewers tuned into the whole thing.",1
2370,Unbelievable,unbelievable,"Unbelievable has strong writing and performances, and the fact that the story is based on actual events makes Marie Adler's part of the story all the more remarkable.",1
2371,Unbelievable,unbelievable,"The series is a warning, a devastating example of the consequences of not believing women. But the writers successfully prevent it from becoming pedantic or hacky.",1
2372,Unbelievable,unbelievable,"Unbelievable isn't a programme about whether Adler was telling the truth. It's about who gets to have their story heard, who is allowed to be believed.",1
2373,Unbelievable,unbelievable,"This story would be real (even if it hadn't been based on true life events), it is the honest fear and the hardship of women told in eight visceral chapters.",1
2374,Unbelievable,unbelievable,"The best crime dramas, whether fiction or fact, find an emotional core within the clinical procedural details. Few achieve that balance better than Unbelievable.",1
2375,Unbelievable,unbelievable,"This is a smart and knowing investigative procedural, a stylish but never exploitative true-crime story, an insightful character study - and one of the best series of the year.",1
2376,Unbelievable,unbelievable,"As thematically fascinating as Unbelievable can be, it's also often dramatically plodding, if not grueling.",0
2377,Unbelievable,unbelievable,"The most standout aspect of Unbelievable, though, is that it shines light on survivors and heroes, rather than dwelling upon the psyches of perpetrators of violent crimes.",1
2378,Unbelievable,unbelievable,"It's an uncommon treat to see such a strong, multi-generational cast of women holding together a work that illuminates a vitally important issue.",1
2379,Unbelievable,unbelievable,"'Unbelievable' is a gripping and harrowing story that demands your attention throughout without ever sensationalising its subject matter, but rather handles it with the sensitivity and respect it deserves.",1
2380,Unbelievable,unbelievable,"This is a startlingly faithful adaptation and as such, it checks the boxes a piece of investigative journalism might check: It shows what happened, yes, but also why.",1
2381,Unbelievable,unbelievable,"It's a tough watch, but it's a rewarding one, not just because it has one of the best ensembles of the year but because of what it says about hope and empathy.",1
2382,Unbelievable,unbelievable,"Even as Unbelievable hits familiar beats, it never loses its resonance.",1
2383,Unbelievable,unbelievable,This occasionally emotionally manipulative but consistently engaging drama stays true to the sensitivity of the case at its core whilst maintaining its entertainment value.,1
2384,Unbelievable,unbelievable,Unbelievable is a solid true-crime series that many will appreciate for existing.,1
2385,Unbelievable,unbelievable,"With Unbelievable, the creative team and superb cast treat the subject with the seriousness and grace it deserves, while also telling one hell of a story along the way.",1
2386,Unbelievable,unbelievable,"Unbelievable isn't just a gripping story, it's an incredibly compelling argument for why we need to take a frank look at the way victims of sexual assault are treated and how seriously we take them.",1
2387,Unbelievable,unbelievable,"Dever play[s] her heartbreak in quiet and deepening shadings, never pandering for outrage.",1
2388,Unbelievable,unbelievable,Unbelievable is a superb example of what show-don't-tell storytelling looks like.,1
2389,Unbelievable,unbelievable,Kaitlyn Dever's heartbreaking performance as the vilified Marie will make you desperate for vindication.,1
2390,Unbelievable,unbelievable,"Created by Erin Brockovich screenwriter Susannah Grant and directed by Olive Kitteridge's Lisa Cholodenko, Unbelievable's eight-part, True Detective-style investigation is gripping, emotion-inducing viewing.",1
2391,Unbelievable,unbelievable,"Unbelievable depicts the heartbreaking, yet gratifying, moment these parallel stories finally intersected.",1
2392,Unbelievable,unbelievable,"Measured in many aspects and mercurial in other ways, Unbelievable is unmissable.",1
2393,Unbelievable,unbelievable,The series feels like a vehicle built merely to convey the information dug up by its progenitors.,0
2394,Unbelievable,unbelievable,"Unbelievable is an extremely satisfying experience - not just for its storytelling, but for its depiction of women who confront their reality rather than succumbing to it.",1
2395,Unbelievable,unbelievable,"Unbelievable, at its best, is focused less on the system at large than on one individual ground up by it.",1
2396,Unbelievable,unbelievable,Unbelievable is a knockout crime drama that pushes the genre ahead with tenderness.,1
2397,Unbelievable,unbelievable,"""Unbelievable"" is an extremely compelling suspenseful drama based on a true story.",1
2398,The Crown,the crown,"Duty may be life and pain for the royal family. But in The Crown, it's also ultimately spiritless.",0
2399,The Crown,the crown,"You've got to hand it to screenwriter Peter Morgan, he does know how to wring out every last drop of psychological drama from stories with which we might otherwise feel overfamiliar.",1
2400,The Crown,the crown,"The Crown has firmly placed itself as yet another vehicle of Britain's colonial amnesia, blissfully neglectful of the collective traumas of postcolonial nations.",0
2401,The Crown,the crown,"Eminently watchable, eternally classy, and enormously well performed, S4 sparkles and other points exasperates, but in that sense reflects the tenor of the era it covers.",1
2402,The Crown,the crown,"""White rich people dealing with white rich problems"" remains one of TV's most satisfying genres. In a year without Succession, no series could dethrone Peter Morgan's royal drama. The fourth season was the jewel in its crown.",1
2403,The Crown,the crown,"The Crown creators have outdone themselves this season, and as they prepare for a time jump and a cast change, it's sad to see such a strong cast go - but we can't wait to see what they have in store next.",1
2404,The Crown,the crown,"From the shy smile, to the cocked head and whispered voice, [Corrin] has perfectly captured the mouse that eventually roared.",1
2405,The Crown,the crown,"The Crown's fourth outing is the show back at its best. You may well come to it for the visual feast of Diana and Thatcher, but you'll leave with lots of food for thought - the mark of great telly.",1
2406,The Crown,the crown,"It is never gripping but it is always entertaining: a much-needed dollop of well-made, well-written, slowly-paced telly.",1
2407,The Crown,the crown,"It's telling that the most sympathetic newcomer this season is Michael Fagan, the Brit who sneaked into the palace in 1982 and confronted the queen in her bedroom.",1
